link,name,ingredients,eng_ingredients
https://www.kwestiasmaku.com//przepis/frittata-ze-szpinakiem-i-kasza-jaglana,Frittata ze szpinakiem i kaszą jaglaną,kilka pomidorków koktajlowych lub kawałek czerownej papryki pokrojonej w kostkę,Several cocktail tomatoes or a piece of red peppers cut into an ankle
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,4 bułki do burgerów,4 burger rolls
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,500 g pulled pork,500 g pulled pork
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,sos BBQ,BBQ sauce
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,świeży lub kiszony ogórek,fresh or sauerkraut
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,4 łyżki majonezu + 1 łyżka ostrego ketchupu lub 1 łyżeczka srirachy,4 spoonfuls of mayonnaise + 1 spoon of sharp ketchup or 1 spoon of srirachy
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,1/4 małej kapusty pekińskiej,1/4 of small Beijing cabbage
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,4 łyżki majonezu,4 spoonfuls of mayonnaise
https://www.kwestiasmaku.com//przepis/kanapka-z-pulled-pork,Kanapka z pulled pork,"szczypiorek, natka","Chives, nipples"
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą",1 łyżka oliwy,1 spoon of oil
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą",1 mała cebula,1 small onion
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą",2 ząbki czosnku,2 garlic teeth
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą",300 g batata (1/2 dużego),300 g whip (1/2 large)
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą",1/3 szklanki czerwonej soczewicy,1/3 glass of red lentils
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą","1 litr bulionu, rosołu, wywaru","1 litre broth, broth, broth, broth"
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą",1 pojedyncza pierś kurczaka,1 single chicken breast
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą",1/4 szklanki śmietanki 30%*,1/4 cups of cream 30%*
https://www.kwestiasmaku.com//przepis/zupa-meksykanska-z-batatami-kurczakiem-i-soczewica,"Zupa meksykańska z batatami, kurczakiem i soczewicą","przyprawy: po 1/2 łyżeczki kminu rzymskiego, słodkiej papryki, ostrej papryki, kurkumy, suszonego oregano, kolendry oraz sól i pieprz","spices: 1/2 teaspoons of cumin, sweet peppers, hot peppers, curcuma, dried oregano, coriander and salt and pepper"
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,"1 kurczak o wadze ok. 1,8 kg",1 chicken weighing approximately 1.8 kg
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,"2,5 łyżki mąki pszennej",2.5 tablespoons of wheat flour
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,1 łyżeczka soli + 1/2 łyżeczki pieprzu,1 teaspoon salt + 1/2 teaspoon pepper
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,80 g masła,80 g butter
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,1 łyżka oliwy,1 spoon of oil
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,150 g parzonego boczku,150 g parboiled bacon
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,5 cebulek szalotek,5 onions shallots
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,"4 łyżki stołowe brandy lub innego mocnego alkoholu np. wódki orzechowej, whiskey","4 tablespoons brandy or other strong alcohol e.g. walnut vodka, whiskey"
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,1 butelka wina (czerwonego wytrawnego lekkiego),1 bottle of wine (red dry light)
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,3 ząbki czosnku,3 garlic teeth
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,"zioła: 1 łyżka mieszanki posiekanych ziół: rozmarynu, tymianku, oregano (lub 1,5 łyżeczki suszonych)","herbs: 1 spoonful of chopped herbs: rosemary, thyme, oregano (or 1.5 teaspoons dried)"
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,2 łyżeczki koncentratu pomidorowego,2 teaspoons tomato concentrate
https://www.kwestiasmaku.com//przepis/coq-au-vin-kurczak-w-winie,Coq au vin - kurczak w winie,250 g pieczarek,250 g mushrooms
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,75 g suchego makaronu pełnoziarnistego,75 g dry whole grain pasta
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,100 g tuńczyka z puszki,100 g canned tuna
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,garść rukoli,A handful of Rucoli
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,125 g pomidorków koktajlowych lub 4 kawałki suszonych pomidorów z oliwy,125 g of cocktail tomatoes or 4 cuts of dried olive tomatoes
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,125 g mini mozzarelli,125 g mini mozzarelli
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,1/2 czerwonej papryczki chili,1/2 red chili peppers
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,1/4 szklanki czarnych oliwek,1/4 glasses of black olives
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,1 łyżka soku z cytryny,1 spoonful of lemon juice
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,1/3 łyżeczki soli,1/3 teaspoon of salt
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,2 ząbki czosnku,2 garlic teeth
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,3 łyżki oliwy extra vergine,3 tablespoons extra vergine oil
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,świeżo zmielony pieprz,freshly ground pepper
https://www.kwestiasmaku.com//przepis/salatka-makaronowa-ze-sloika,Sałatka makaronowa ze słoika,szczypta suszonego oregano,a pinch of dried oregano
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,1 kg kości wieprzowych,1 kg pig bones
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,"1 kg kości drobiowych (np. korpus kurczaka, indyka)","1 kg poultry bones (e.g. chicken body, turkey)"
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,4 cebulki szalotki,4 onions shallots
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,10 cm korzenia imbiru,10 cm ginger root
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,pół główki czosnku,half a head of garlic
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,2 marchewki,2 carrots
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,wodorosty/algi konbu - płat o wymiarach ok. 7 x 20 cm,seaweed/conbu algae - petals with dimensions of approx. 7 x 20 cm
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,ok. 80 - 100 ml japońskiego sosu sojowego (shoyu),approx. 80 - 100 ml of Japanese soy sauce (shoyu)
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,80 ml sake (wino ryżowe),80 ml sake (rice wine)
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,wolno gotowana wieprzowina,slowly cooked pork
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,30 g suszonych grzybów shitake,30 g dried shitake mushrooms
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,500 g świeżego makaronu ramen lub 220 g suszonego,500 g fresh ramen pasta or 220 g dried
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,dymka lub szczypiorek,Spring onions or chives
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,6 jajek,6 eggs
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,przyprawa shichimi togarashi,shichimi togarashi spice
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,prasowane glony (sushi nori),Pressed algae (sushi nori)
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,kiełki fasoli,bean sprouts
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,200 g bok choy (pak choy),200 g side choy (pak choy)
https://www.kwestiasmaku.com//przepis/ramen-shoyu-z-wieprzowina,Ramen,sezamowy olej chili,sesame chili oil
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,250 g fasoli Piękny Jaś,250 g beans Beautiful Hansel
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,500 g żeberek wieprzowych,500 g pig ribs
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,250 g wędzonego boczku,250 g smoked bacon
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,"1/2 pęczka włoszczyzny (2 marchewki, 1 pietruszka, kawałek selera)","1/2 Italian bunch (2 carrots, 1 parsley, celery piece)"
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,3 ziela angielskie,3 English herbs
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,1 listek laurowy,1 bay leaf
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,1 duża cebula,1 large onions
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,1 ząbek czosnku,1 clove garlic
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,3 - 4 ziemniaki,3 - 4 potatoes
https://www.kwestiasmaku.com//przepis/zupa-fasolowa,Zupa fasolowa,1 łyżka majeranku,1 spoon of marjoram
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",2 jajka,2 eggs
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",1 czerwona papryka,1 red peppers
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",1 łyżka oliwy,1 spoon of oil
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",1 łyżka masła,1 spoonful of butter
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",2 ząbki czosnku,2 garlic teeth
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",150 g pieczarek,150 g mushrooms
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",1 puszka krojonych pomidorów,1 can of chopped tomatoes
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",1/2 łyżeczki ostrej papryki w proszku,1/2 teaspoon of hot peppers powder
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",100 g sera feta,100 g feta cheese
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",rukola,Rucola
https://www.kwestiasmaku.com//przepis/szakszuka-z-pieczarkami-pieczona-papryka-i-feta,"Szakszuka z pieczarkami, pieczoną papryką i fetą",czarne oliwki,Black olives
https://www.kwestiasmaku.com//przepis/gratin-z-batatow,Gratin z batatów,2 duże bataty,2 big bats
https://www.kwestiasmaku.com//przepis/gratin-z-batatow,Gratin z batatów,2 ząbki czosnku (lub 1 łyżeczka sproszkowanego),2 garlic teeth (or 1 teaspoon powder)
https://www.kwestiasmaku.com//przepis/gratin-z-batatow,Gratin z batatów,1 gałązka rozmarynu (lub 1 łyżka suszonego) można zastąpić tymiankiem,1 twig of rosemary (or 1 teaspoon dried) may be replaced by thyme
https://www.kwestiasmaku.com//przepis/gratin-z-batatow,Gratin z batatów,sól i pieprz,salt and pepper
https://www.kwestiasmaku.com//przepis/gratin-z-batatow,Gratin z batatów,120 ml śmietanki 30%,120 ml cream 30%
https://www.kwestiasmaku.com//przepis/gratin-z-batatow,Gratin z batatów,oliwa do posmarowania naczynia,oil for the lubrication of the vessel
https://www.kwestiasmaku.com//przepis/gratin-z-batatow,Gratin z batatów,ostra papryka chili,hot chilli peppers
https://www.kwestiasmaku.com//przepis/ciasteczka-pelnoziarniste,Ciasteczka pełnoziarniste,160 g mąki pełnoziarnistej*,160 g whole grain flour*
https://www.kwestiasmaku.com//przepis/ciasteczka-pelnoziarniste,Ciasteczka pełnoziarniste,100 g masła,100 g butter
https://www.kwestiasmaku.com//przepis/ciasteczka-pelnoziarniste,Ciasteczka pełnoziarniste,2 łyżki miodu,2 tablespoons honey
https://www.kwestiasmaku.com//przepis/ciasteczka-pelnoziarniste,Ciasteczka pełnoziarniste,1/4 szklanki cukru pudru,1/4 cups of powdered sugar
https://www.kwestiasmaku.com//przepis/ciasteczka-pelnoziarniste,Ciasteczka pełnoziarniste,1/2 łyżeczki proszku do pieczenia,1/2 teaspoons baking powder
https://www.kwestiasmaku.com//przepis/ciasteczka-pelnoziarniste,Ciasteczka pełnoziarniste,1 łyżeczka tahini lub zmielone nasiona sezamu (2 łyżki),1 teaspoon Tahini or ground sesame seeds (2 teaspoons)
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",1 bulwa kopru włoskiego,1 cucurbit of fennel
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",1 łyżeczka nasion kopru włoskiego,1 teaspoon fennel seeds
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",sok z 1 limonki (ok. 3 łyżki soku),1 lime juice (approx. 3 tablespoons of juice)
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",1/2 łyżki octu winnego,1/2 tablespoons of wine vinegar
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",3 łyżki oliwy extra vergine,3 tablespoons extra vergine oil
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",1 łyżka syropu klonowego,1 spoonful of maple syrup
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",1/4 owocu granatu,1/4 of pomegranate fruit
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",1 gruszka,1 pear
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",garść rukoli,A handful of Rucoli
https://www.kwestiasmaku.com//przepis/salatka-z-rukola-koprem-wloskim-gruszka-i-granatem,"Sałatka z rukolą, koprem włoskim, gruszką i granatem",50 g tartego parmezanu/grana padano,50 g grated parmesan/padano
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,1 ogórek szklarniowy,1 greenhouse cucumber
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,1/4 czerwonej cebuli,1/4 red onions
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,125 g pomidorków koktajlowych (polecam truskawkowe w kubku),125 g of cocktail tomatoes (I recommend strawberry in a cup)
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,100 g fety,100 g feti
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,10 czarnych oliwek,10 Black Olives
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,winegret: 1 łyżka soku z cytryny + 3 łyżki oliwy extra vergine + 1 łyżeczka suszonego oregano + sól i pieprz,winegret: 1 teaspoon lemon juice + 3 tablespoons extra vergine oil + 1 teaspoon dried oregano + salt and pepper
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,1/3 szklanki ugotowanej ciecierzycy,1/3 glass of cooked chickpea
https://www.kwestiasmaku.com//przepis/salatka-grecka-ze-sloika,Sałatka grecka ze słoika,kilka listków bazylii,a few leaves of basil
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,1/2 łyżki oliwy,1/2 tablespoons of oil
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,400 g wędzonych żeberek lub wędzonych kości wieprzowych,400 g smoked ribs or smoked pig bones
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,2 średnie cebule,2 medium onions
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,2 marchewki,2 carrots
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,1 - 2 łodygi selera naciowego,1 - 2 celery stalks
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,"po 1/2 łyżeczki kminku, tymianku, majeranku, cząbru","1/2 teaspoons of cumin, thyme, marjoram, leech"
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,1 i 1 /2 litra bulionu,1 and 1/2 litres of broth
https://www.kwestiasmaku.com//przepis/zupa-z-zielonej-soczewicy-z-makaronem,Zupa z zielonej soczewicy z makaronem,1/4 szklanki zielonej soczewicy,1/4 glass of green lentils
